24-Feb-87 13:01:35  2.70  000000000000000000000000000000000000000011111111111111111111111111111111111111112222222222222222222222222222
24-Feb-87 13:03:35  2.31  00000000000000000000000000000000000000001111111111111111111111111111111111111111222222222222
24-Feb-87 13:05:35  2.53  00000000000000000000000000000000000000001111111111111111111111111111111111111111222222222222222222222
24-Feb-87 13:07:35  3.55  0000000000000000000000000000000000000000111111111111111111111111111111111111111122222222222222222222222222222222222222223333333333333333333333
24-Feb-87 13:09:35  3.58  00000000000000000000000000000000000000001111111111111111111111111111111111111111222222222222222222222222222222222222222233333333333333333333333
24-Feb-87 13:11:35  3.14  000000000000000000000000000000000000000011111111111111111111111111111111111111112222222222222222222222222222222222222222333333
24-Feb-87 13:13:35  3.43  00000000000000000000000000000000000000001111111111111111111111111111111111111111222222222222222222222222222222222222222233333333333333333
24-Feb-87 13:15:35  2.75  00000000000000000000000000000000000000001111111111111111111111111111111111111111222222222222222222222222222222
24-Feb-87 13:17:34  2.18  000000000000000000000000000000000000000011111111111111111111111111111111111111112222222
24-Feb-87 13:19:34  1.88  000000000000000000000000000000000000000011111111111111111111111111111111111
24-Feb-87 13:21:34  1.69  0000000000000000000000000000000000000000111111111111111111111111111
24-Feb-87 13:23:34  1.43  000000000000000000000000000000000000000011111111111111111
24-Feb-87 13:25:34  1.25  00000000000000000000000000000000000000001111111111
24-Feb-87 13:27:34  1.69  0000000000000000000000000000000000000000111111111111111111111111111
24-Feb-87 13:29:33  1.56  00000000000000000000000000000000000000001111111111111111111111
24-Feb-87 13:31:33  1.66  000000000000000000000000000000000000000011111111111111111111111111
24-Feb-87 13:33:33  1.83  0000000000000000000000000000000000000000111111111111111111111111111111111
24-Feb-87 13:35:33  1.66  0000000000000000000000000000000000000000111111111111111111111111111
24-Feb-87 13:37:32  1.48  00000000000000000000000000000000000000001111111111111111111
24-Feb-87 13:39:32  2.12  0000000000000000000000000000000000000000111111111111111111111111111111111111111122222
24-Feb-87 13:41:32  2.27  0000000000000000000000000000000000000000111111111111111111111111111111111111111122222222222
24-Feb-87 13:43:33  2.72  0000000000000000000000000000000000000000111111111111111111111111111111111111111122222222222222222222222222222
24-Feb-87 13:45:33  2.30  00000000000000000000000000000000000000001111111111111111111111111111111111111111222222222222
24-Feb-87 13:47:33  1.89  000000000000000000000000000000000000000011111111111111111111111111111111111
24-Feb-87 13:49:33  1.60  0000000000000000000000000000000000000000111111111111111111111111
24-Feb-87 13:51:32  1.44  0000000000000000000000000000000000000000111111111111111111
24-Feb-87 13:53:32  1.20  000000000000000000000000000000000000000011111111
24-Feb-87 13:55:32  1.06  0000000000000000000000000000000000000000111
24-Feb-87 13:57:32  1.04  00000000000000000000000000000000000000001
24-Feb-87 13:59:31  1.21  000000000000000000000000000000000000000011111111
24-Feb-87 14:01:32  1.03  00000000000000000000000000000000000000001
24-Feb-87 14:03:33  0.90  000000000000000000000000000000000000
24-Feb-87 14:05:33  0.83  000000000000000000000000000000000
24-Feb-87 14:07:33  1.47  00000000000000000000000000000000000000001111111111111111111
24-Feb-87 14:09:33  1.52  0000000000000000000000000000000000000000111111111111111111111
24-Feb-87 14:11:33  1.33  00000000000000000000000000000000000000001111111111111
24-Feb-87 14:13:32  1.15  0000000000000000000000000000000000000000111111
24-Feb-87 14:15:32  1.03  00000000000000000000000000000000000000001
24-Feb-87 14:17:32  1.17  00000000000000000000000000000000000000001111111
24-Feb-87 14:19:32  1.47  00000000000000000000000000000000000000001111111111111111111
24-Feb-87 14:21:31  2.03  000000000000000000000000000000000000000011111111111111111111111111111111111111112
24-Feb-87 14:23:31  1.77  00000000000000000000000000000000000000001111111111111111111111111111111
24-Feb-87 14:25:31  1.52  0000000000000000000000000000000000000000111111111111111111111
24-Feb-87 14:27:31  1.72  000000000000000000000000000000000000000011111111111111111111111111111
24-Feb-87 14:29:31  1.34  00000000000000000000000000000000000000001111111111111
24-Feb-87 14:31:31  1.18  00000000000000000000000000000000000000001111111
24-Feb-87 14:33:30  1.01  0000000000000000000000000000000000000000
24-Feb-87 14:35:30  0.95  00000000000000000000000000000000000000
24-Feb-87 14:37:30  1.15  0000000000000000000000000000000000000000111111
24-Feb-87 14:39:30  1.47  00000000000000000000000000000000000000001111111111111111111
24-Feb-87 14:41:30  1.24  00000000000000000000000000000000000000001111111111
24-Feb-87 14:43:29  1.30  0000000000000000000000000000000000000000111111111111
24-Feb-87 14:45:30  1.18  00000000000000000000000000000000000000001111111
24-Feb-87 14:47:30  1.40  00000000000000000000000000000000000000001111111111111111
24-Feb-87 14:49:30  1.50  000000000000000000000000000000000000000011111111111111111111
24-Feb-87 14:51:30  1.61  0000000000000000000000000000000000000000111111111111111111111111
24-Feb-87 14:53:29  1.42  000000000000000000000000000000000000000011111111111111111
24-Feb-87 14:55:29  1.20  000000000000000000000000000000000000000011111111
24-Feb-87 14:57:29  1.06  000000000000000000000000000000000000000011
24-Feb-87 14:59:29  1.08  0000000000000000000000000000000000000000111
24-Feb-87 15:01:29  1.55  00000000000000000000000000000000000000001111111111111111111111
24-Feb-87 15:03:29  1.49  000000000000000000000000000000000000000011111111111111111111
24-Feb-87 15:05:28  1.20  000000000000000000000000000000000000000011111111
24-Feb-87 15:07:28  2.29  0000000000000000000000000000000000000000111111111111111111111111111111111111111122222222222
24-Feb-87 15:09:28  3.67  000000000000000000000000000000000000000011111111111111111111111111111111111111112222222222222222222222222222222222222222333333333333333333333333333
24-Feb-87 15:11:28  3.88  00000000000000000000000000000000000000001111111111111111111111111111111111111111222222222222222222222222222222222222222233333333333333333333333333333333333
24-Feb-87 15:13:27  3.86  00000000000000000000000000000000000000001111111111111111111111111111111111111111222222222222222222222222222222222222222233333333333333333333333333333333333
24-Feb-87 15:15:27  3.65  00000000000000000000000000000000000000001111111111111111111111111111111111111111222222222222222222222222222222222222222233333333333333333333333333
24-Feb-87 15:17:27  4.09  00000000000000000000000000000000000000001111111111111111111111111111111111111111222222222222222222222222222222222222222233333333333333333333333333333333333333334444
24-Feb-87 15:19:27  3.38  000000000000000000000000000000000000000011111111111111111111111111111111111111112222222222222222222222222222222222222222333333333333333
24-Feb-87 15:21:27  2.47  000000000000000000000000000000000000000011111111111111111111111111111111111111112222222222222222222
24-Feb-87 15:23:26  1.86  00000000000000000000000000000000000000001111111111111111111111111111111111
24-Feb-87 15:25:26  1.42  000000000000000000000000000000000000000011111111111111111
24-Feb-87 15:27:26  1.11  00000000000000000000000000000000000000001111
24-Feb-87 15:29:26  1.02  00000000000000000000000000000000000000001
24-Feb-87 15:31:26  0.91  000000000000000000000000000000000000
24-Feb-87 15:33:25  0.82  000000000000000000000000000000000
24-Feb-87 15:35:25  1.62  00000000000000000000000000000000000000001111111111111111111111111
24-Feb-87 15:37:25  1.88  000000000000000000000000000000000000000011111111111111111111111111111111111
24-Feb-87 15:39:25  1.44  0000000000000000000000000000000000000000111111111111111111
24-Feb-87 15:41:25  1.15  0000000000000000000000000000000000000000111111
24-Feb-87 15:43:25  0.99  0000000000000000000000000000000000000000
24-Feb-87 15:45:24  0.85  0000000000000000000000000000000000
24-Feb-87 15:47:24  0.90  000000000000000000000000000000000000
24-Feb-87 15:49:24  0.90  000000000000000000000000000000000000
24-Feb-87 15:51:24  0.80  00000000000000000000000000000000
24-Feb-87 15:53:24  0.77  0000000000000000000000000000000
24-Feb-87 15:55:23  0.79  0000000000000000000000000000000
24-Feb-87 15:57:24  0.78  0000000000000000000000000000000
24-Feb-87 15:59:23  0.73  00000000000000000000000000000
24-Feb-87 16:01:24  0.84  0000000000000000000000000000000000
24-Feb-87 16:03:24  0.82  000000000000000000000000000000000
24-Feb-87 16:05:23  0.91  000000000000000000000000000000000000
24-Feb-87 16:07:23  0.80  00000000000000000000000000000000
24-Feb-87 16:09:23  0.68  000000000000000000000000000
24-Feb-87 16:11:23  0.70  0000000000000000000000000000
24-Feb-87 16:13:23  0.76  0000000000000000000000000000000
24-Feb-87 16:15:23  0.85  0000000000000000000000000000000000
24-Feb-87 16:17:22  0.76  000000000000000000000000000000
24-Feb-87 16:19:22  0.75  000000000000000000000000000000
24-Feb-87 16:21:22  0.76  0000000000000000000000000000000
24-Feb-87 16:23:22  1.16  0000000000000000000000000000000000000000111111
24-Feb-87 16:25:22  1.23  0000000000000000000000000000000000000000111111111
24-Feb-87 16:27:22  1.55  00000000000000000000000000000000000000001111111111111111111111
24-Feb-87 16:29:22  1.32  00000000000000000000000000000000000000001111111111111
24-Feb-87 16:31:22  1.06  0000000000000000000000000000000000000000111
24-Feb-87 16:33:22  0.86  00000000000000000000000000000000000
24-Feb-87 16:35:22  0.76  000000000000000000000000000000
24-Feb-87 16:37:22  0.68  000000000000000000000000000
24-Feb-87 16:39:21  0.60  000000000000000000000000
24-Feb-87 16:41:21  0.73  00000000000000000000000000000
24-Feb-87 16:43:21  0.72  00000000000000000000000000000
24-Feb-87 16:45:21  0.83  000000000000000000000000000000000
24-Feb-87 16:47:20  0.96  00000000000000000000000000000000000000
24-Feb-87 16:49:20  0.89  00000000000000000000000000000000000
24-Feb-87 16:51:20  0.92  0000000000000000000000000000000000000
24-Feb-87 16:53:20  1.11  00000000000000000000000000000000000000001111
24-Feb-87 16:55:20  1.06  0000000000000000000000000000000000000000111
24-Feb-87 16:57:19  1.07  0000000000000000000000000000000000000000111
24-Feb-87 16:59:19  0.87  00000000000000000000000000000000000
24-Feb-87 17:01:19  0.83  000000000000000000000000000000000
24-Feb-87 17:03:19  0.88  00000000000000000000000000000000000
24-Feb-87 17:05:19  0.81  00000000000000000000000000000000
24-Feb-87 17:07:18  0.87  00000000000000000000000000000000000
24-Feb-87 17:09:18  0.88  00000000000000000000000000000000000
24-Feb-87 17:11:18  0.82  000000000000000000000000000000000
24-Feb-87 17:13:18  0.90  000000000000000000000000000000000000
24-Feb-87 17:15:18  0.85  0000000000000000000000000000000000
24-Feb-87 17:17:18  0.81  00000000000000000000000000000000
24-Feb-87 17:19:17  0.69  0000000000000000000000000000
24-Feb-87 17:21:17  1.11  00000000000000000000000000000000000000001111
24-Feb-87 17:23:17  1.49  000000000000000000000000000000000000000011111111111111111111
24-Feb-87 17:25:17  1.23  0000000000000000000000000000000000000000111111111
24-Feb-87 17:27:17  1.00  0000000000000000000000000000000000000000
24-Feb-87 17:29:16  0.93  0000000000000000000000000000000000000
24-Feb-87 17:31:16  0.97  000000000000000000000000000000000000000
24-Feb-87 17:33:16  1.11  000000000000000000000000000000000000000011111
24-Feb-87 17:35:16  1.08  0000000000000000000000000000000000000000111
24-Feb-87 17:37:18  0.96  00000000000000000000000000000000000000
24-Feb-87 17:39:17  1.10  00000000000000000000000000000000000000001111
24-Feb-87 17:41:17  1.36  000000000000000000000000000000000000000011111111111111
24-Feb-87 17:43:17  1.44  0000000000000000000000000000000000000000111111111111111111
24-Feb-87 17:45:17  1.50  000000000000000000000000000000000000000011111111111111111111
24-Feb-87 17:47:17  2.69  000000000000000000000000000000000000000011111111111111111111111111111111111111112222222222222222222222222222
24-Feb-87 17:49:17  3.72  00000000000000000000000000000000000000001111111111111111111111111111111111111111222222222222222222222222222222222222222233333333333333333333333333333
24-Feb-87 17:51:16  4.13  000000000000000000000000000000000000000011111111111111111111111111111111111111112222222222222222222222222222222222222222333333333333333333333333333333333333333344444
24-Feb-87 17:53:16  3.10  0000000000000000000000000000000000000000111111111111111111111111111111111111111122222222222222222222222222222222222222223333
24-Feb-87 17:55:16  2.25  000000000000000000000000000000000000000011111111111111111111111111111111111111112222222222
24-Feb-87 17:57:16  1.77  00000000000000000000000000000000000000001111111111111111111111111111111
24-Feb-87 17:59:16  1.38  0000000000000000000000000000000000000000111111111111111
24-Feb-87 18:01:15  1.17  00000000000000000000000000000000000000001111111
24-Feb-87 18:03:15  0.97  000000000000000000000000000000000000000
24-Feb-87 18:05:15  0.89  000000000000000000000000000000000000
24-Feb-87 18:07:15  0.70  0000000000000000000000000000
24-Feb-87 18:09:15  1.11  00000000000000000000000000000000000000001111
24-Feb-87 18:11:15  1.27  000000000000000000000000000000000000000011111111111
24-Feb-87 18:13:14  1.54  00000000000000000000000000000000000000001111111111111111111111
24-Feb-87 18:15:14  1.25  00000000000000000000000000000000000000001111111111
24-Feb-87 18:17:14  0.95  00000000000000000000000000000000000000
24-Feb-87 18:19:14  0.78  0000000000000000000000000000000
24-Feb-87 18:21:13  0.75  000000000000000000000000000000
24-Feb-87 18:23:13  0.77  0000000000000000000000000000000
24-Feb-87 18:25:13  0.68  000000000000000000000000000
24-Feb-87 18:27:13  0.71  0000000000000000000000000000
24-Feb-87 18:29:13  1.00  0000000000000000000000000000000000000000
24-Feb-87 18:31:13  1.09  00000000000000000000000000000000000000001111
24-Feb-87 18:33:12  1.06  000000000000000000000000000000000000000011
24-Feb-87 18:35:12  0.95  00000000000000000000000000000000000000
24-Feb-87 18:37:12  0.82  000000000000000000000000000000000
24-Feb-87 18:39:12  0.96  00000000000000000000000000000000000000
24-Feb-87 18:41:11  0.98  000000000000000000000000000000000000000
24-Feb-87 18:43:11  0.89  000000000000000000000000000000000000
24-Feb-87 18:45:11  1.01  00000000000000000000000000000000000000001
24-Feb-87 18:47:11  1.14  0000000000000000000000000000000000000000111111
24-Feb-87 18:49:11  1.17  00000000000000000000000000000000000000001111111
24-Feb-87 18:51:11  1.36  000000000000000000000000000000000000000011111111111111
24-Feb-87 18:53:10  1.41  00000000000000000000000000000000000000001111111111111111
24-Feb-87 18:55:10  1.77  00000000000000000000000000000000000000001111111111111111111111111111111
24-Feb-87 18:57:10  1.61  0000000000000000000000000000000000000000111111111111111111111111
24-Feb-87 18:59:10  1.51  000000000000000000000000000000000000000011111111111111111111
24-Feb-87 19:01:10  1.62  00000000000000000000000000000000000000001111111111111111111111111
24-Feb-87 19:03:10  1.35  000000000000000000000000000000000000000011111111111111
24-Feb-87 19:05:09  1.26  00000000000000000000000000000000000000001111111111
24-Feb-87 19:07:09  1.28  000000000000000000000000000000000000000011111111111
24-Feb-87 19:09:09  1.60  0000000000000000000000000000000000000000111111111111111111111111
24-Feb-87 19:11:09  1.28  000000000000000000000000000000000000000011111111111
24-Feb-87 19:13:08  1.13  000000000000000000000000000000000000000011111
24-Feb-87 19:15:08  0.94  00000000000000000000000000000000000000
24-Feb-87 19:17:08  0.83  000000000000000000000000000000000
24-Feb-87 19:19:08  0.92  0000000000000000000000000000000000000
24-Feb-87 19:21:08  0.84  0000000000000000000000000000000000
24-Feb-87 19:23:09  0.76  000000000000000000000000000000
24-Feb-87 19:25:09  0.77  0000000000000000000000000000000
24-Feb-87 19:27:10  0.76  000000000000000000000000000000
24-Feb-87 19:29:11  0.76  0000000000000000000000000000000
24-Feb-87 19:31:12  0.67  000000000000000000000000000
24-Feb-87 19:33:12  0.73  00000000000000000000000000000
24-Feb-87 19:35:12  0.81  00000000000000000000000000000000
24-Feb-87 19:37:16  1.17  00000000000000000000000000000000000000001111111
24-Feb-87 19:39:17  1.66  000000000000000000000000000000000000000011111111111111111111111111
24-Feb-87 19:41:19  1.38  0000000000000000000000000000000000000000111111111111111
24-Feb-87 19:43:20  1.10  00000000000000000000000000000000000000001111
24-Feb-87 19:45:21  0.99  0000000000000000000000000000000000000000
24-Feb-87 19:47:21  0.82  000000000000000000000000000000000
24-Feb-87 19:49:23  0.88  00000000000000000000000000000000000
24-Feb-87 19:51:22  1.04  000000000000000000000000000000000000000011
24-Feb-87 19:53:25  1.18  00000000000000000000000000000000000000001111111
24-Feb-87 19:55:26  1.72  000000000000000000000000000000000000000011111111111111111111111111111
24-Feb-87 19:57:26  2.11  000000000000000000000000000000000000000011111111111111111111111111111111111111112222
24-Feb-87 19:59:26  2.37  00000000000000000000000000000000000000001111111111111111111111111111111111111111222222222222222
24-Feb-87 20:01:25  1.80  000000000000000000000000000000000000000011111111111111111111111111111111
24-Feb-87 20:03:25  1.55  00000000000000000000000000000000000000001111111111111111111111
24-Feb-87 20:05:25  1.46  0000000000000000000000000000000000000000111111111111111111
24-Feb-87 20:07:25  1.46  0000000000000000000000000000000000000000111111111111111111
24-Feb-87 20:09:26  2.43  0000000000000000000000000000000000000000111111111111111111111111111111111111111122222222222222222
24-Feb-87 20:11:25  2.66  0000000000000000000000000000000000000000111111111111111111111111111111111111111122222222222222222222222222
24-Feb-87 20:13:25  3.08  000000000000000000000000000000000000000011111111111111111111111111111111111111112222222222222222222222222222222222222222333
24-Feb-87 20:15:25  2.45  00000000000000000000000000000000000000001111111111111111111111111111111111111111222222222222222222
24-Feb-87 20:17:25  1.89  0000000000000000000000000000000000000000111111111111111111111111111111111111
24-Feb-87 20:19:25  1.45  0000000000000000000000000000000000000000111111111111111111
24-Feb-87 20:21:25  1.23  0000000000000000000000000000000000000000111111111
24-Feb-87 20:23:24  1.10  00000000000000000000000000000000000000001111
24-Feb-87 20:25:24  0.98  000000000000000000000000000000000000000
24-Feb-87 20:27:24  0.91  000000000000000000000000000000000000
24-Feb-87 20:29:24  0.82  000000000000000000000000000000000
24-Feb-87 20:31:24  0.76  000000000000000000000000000000
24-Feb-87 20:33:23  0.87  00000000000000000000000000000000000
24-Feb-87 20:35:23  0.94  00000000000000000000000000000000000000
24-Feb-87 20:37:23  1.13  000000000000000000000000000000000000000011111
24-Feb-87 20:39:23  1.02  00000000000000000000000000000000000000001
24-Feb-87 20:41:23  0.99  0000000000000000000000000000000000000000
24-Feb-87 20:43:22  1.01  0000000000000000000000000000000000000000
24-Feb-87 20:45:22  0.83  000000000000000000000000000000000
24-Feb-87 20:47:22  0.76  000000000000000000000000000000
24-Feb-87 20:49:22  0.69  0000000000000000000000000000
24-Feb-87 20:51:21  0.71  0000000000000000000000000000
24-Feb-87 20:53:21  0.67  000000000000000000000000000
24-Feb-87 20:55:21  0.60  000000000000000000000000
24-Feb-87 20:57:21  0.69  0000000000000000000000000000
24-Feb-87 20:59:21  0.70  0000000000000000000000000000
24-Feb-87 21:01:21  0.64  0000000000000000000000000
24-Feb-87 21:03:21  0.54  0000000000000000000000
24-Feb-87 21:05:20  0.54  000000000000000000000
24-Feb-87 21:07:20  0.59  000000000000000000000000
24-Feb-87 21:09:20  0.55  0000000000000000000000
24-Feb-87 21:11:20  0.90  000000000000000000000000000000000000
24-Feb-87 21:13:19  0.79  00000000000000000000000000000000
24-Feb-87 21:15:20  0.74  00000000000000000000000000000
