20-Feb-87 00:39:52   0.48  0000000000
20-Feb-87 00:40:52   0.46  000000000
20-Feb-87 00:41:51   0.26  00000
20-Feb-87 00:42:50   0.14  000
20-Feb-87 00:43:50   0.10  00
20-Feb-87 00:44:49   0.19  0000
20-Feb-87 00:45:49   0.12  00
20-Feb-87 00:46:48   0.09  00
20-Feb-87 00:47:47   0.15  000
20-Feb-87 00:48:47   0.13  000
20-Feb-87 00:49:46   0.49  0000000000
20-Feb-87 00:50:46   0.43  000000000
20-Feb-87 00:51:45   0.31  000000
20-Feb-87 00:52:44   0.29  000000
20-Feb-87 00:53:44   1.08  0000000000000000000011
20-Feb-87 00:54:43   0.75  000000000000000
20-Feb-87 00:55:44   0.68  00000000000000
20-Feb-87 00:56:43   0.67  0000000000000
20-Feb-87 00:57:42   0.43  000000000
20-Feb-87 00:58:42   0.28  000000
20-Feb-87 00:59:41   0.27  00000
20-Feb-87 01:00:41   0.55  00000000000
20-Feb-87 01:01:40   1.64  000000000000000000001111111111111
20-Feb-87 01:02:39   1.79  000000000000000000001111111111111111
20-Feb-87 01:03:39   3.03  0000000000000000000011111111111111111111222222222222222222223
20-Feb-87 01:04:38   2.12  000000000000000000001111111111111111111122
20-Feb-87 01:05:38   1.49  000000000000000000001111111111
20-Feb-87 01:06:37   0.80  0000000000000000
20-Feb-87 01:07:36   0.49  0000000000
20-Feb-87 01:08:35   0.48  0000000000
20-Feb-87 01:09:35   0.29  000000
20-Feb-87 01:10:34   0.20  0000
20-Feb-87 01:11:34   0.20  0000
20-Feb-87 01:12:33   0.36  0000000
20-Feb-87 01:13:32   0.52  0000000000
20-Feb-87 01:14:32   0.36  0000000
20-Feb-87 01:15:31   0.46  000000000
20-Feb-87 01:16:31   0.32  000000
20-Feb-87 01:17:30   0.23  00000
20-Feb-87 01:18:29   0.13  000
20-Feb-87 01:19:29   0.10  00
20-Feb-87 01:20:28   0.07  0
20-Feb-87 01:21:28   0.12  00
20-Feb-87 01:22:27   0.14  000
20-Feb-87 01:23:26   1.82  000000000000000000001111111111111111
20-Feb-87 01:24:26   0.84  00000000000000000
20-Feb-87 01:25:25   0.38  00000000
20-Feb-87 01:26:25   0.23  00000
20-Feb-87 01:27:24   0.20  0000
20-Feb-87 01:28:23   0.14  000
20-Feb-87 01:29:23   0.10  00
20-Feb-87 01:30:22   0.15  000
20-Feb-87 01:31:22   0.14  000
20-Feb-87 01:32:21   0.57  00000000000
20-Feb-87 01:33:20   0.57  00000000000
20-Feb-87 01:34:20   0.36  0000000
20-Feb-87 01:35:19   0.21  0000
20-Feb-87 01:36:19   0.57  00000000000
20-Feb-87 01:37:18   0.42  00000000
20-Feb-87 01:38:17   0.26  00000
20-Feb-87 01:39:17   0.42  00000000
20-Feb-87 01:40:16   0.44  000000000
20-Feb-87 01:41:16   0.44  000000000
20-Feb-87 01:42:15   0.30  000000
20-Feb-87 01:43:14   0.29  000000
20-Feb-87 01:44:14   0.30  000000
20-Feb-87 01:45:13   0.27  00000
20-Feb-87 01:46:13   0.18  0000
20-Feb-87 01:47:12   0.24  00000
20-Feb-87 01:48:11   0.33  0000000
20-Feb-87 01:49:10   0.35  0000000
20-Feb-87 01:50:10   0.18  0000
20-Feb-87 01:51:09   0.18  0000
20-Feb-87 01:52:09   0.23  00000
20-Feb-87 01:53:08   0.15  000
20-Feb-87 01:54:07   0.09  00
20-Feb-87 01:55:07   0.08  00
20-Feb-87 01:56:06   0.20  0000
20-Feb-87 01:57:06   0.16  000
20-Feb-87 01:58:05   0.14  000
20-Feb-87 01:59:05   0.25  00000
20-Feb-87 02:00:04   0.23  00000
20-Feb-87 02:01:03   0.39  00000000
20-Feb-87 02:02:03   0.38  00000000
20-Feb-87 02:03:02   0.31  000000
20-Feb-87 02:04:02   0.32  000000
20-Feb-87 02:05:01   0.46  000000000
20-Feb-87 02:06:00   0.35  0000000
20-Feb-87 02:07:00   0.32  000000
20-Feb-87 02:07:59   0.26  00000
20-Feb-87 02:08:59   0.22  0000
20-Feb-87 02:09:58   0.53  00000000000
20-Feb-87 02:10:57   0.39  00000000
20-Feb-87 02:11:57   0.25  00000
20-Feb-87 02:12:56   0.40  00000000
20-Feb-87 02:13:56   0.25  00000
20-Feb-87 02:14:55   0.17  000
20-Feb-87 02:15:54   0.26  00000
20-Feb-87 02:16:54   0.18  0000
20-Feb-87 02:17:53   0.36  0000000
20-Feb-87 02:18:52   0.23  00000
20-Feb-87 02:19:52   0.13  000
20-Feb-87 02:20:51   0.27  00000
20-Feb-87 02:21:51   0.22  0000
20-Feb-87 02:22:50   0.27  00000
20-Feb-87 02:23:49   0.35  0000000
20-Feb-87 02:24:49   0.78  0000000000000000
20-Feb-87 02:25:48   0.56  00000000000
20-Feb-87 02:26:48   0.30  000000
20-Feb-87 02:27:47   0.27  00000
20-Feb-87 02:28:47   0.34  0000000
20-Feb-87 02:29:46   0.54  00000000000
20-Feb-87 02:30:45   0.85  00000000000000000
20-Feb-87 02:31:44   0.47  000000000
20-Feb-87 02:32:44   0.45  000000000
20-Feb-87 02:33:43   0.29  000000
20-Feb-87 02:34:43   0.38  00000000
20-Feb-87 02:35:42   0.32  000000
20-Feb-87 02:36:41   0.21  0000
20-Feb-87 02:37:41   0.18  0000
20-Feb-87 02:38:40   0.23  00000
20-Feb-87 02:39:40   1.41  0000000000000000000011111111
20-Feb-87 02:40:39   2.30  0000000000000000000011111111111111111111222222
20-Feb-87 02:41:38   1.07  000000000000000000001
20-Feb-87 02:42:38   0.75  000000000000000
20-Feb-87 02:43:37   0.33  0000000
20-Feb-87 02:44:37   0.25  00000
20-Feb-87 02:45:36   0.20  0000
20-Feb-87 02:46:35   0.12  00
20-Feb-87 02:47:35   0.16  000
20-Feb-87 02:48:35   0.12  00
20-Feb-87 02:49:35   0.10  00
20-Feb-87 02:50:34   0.35  0000000
20-Feb-87 02:51:33   0.23  00000
20-Feb-87 02:52:33   0.22  0000
20-Feb-87 02:53:32   0.22  0000
20-Feb-87 02:54:32   0.17  000
20-Feb-87 02:55:31   0.48  0000000000
20-Feb-87 02:56:30   0.32  000000
20-Feb-87 02:57:30   0.27  00000
20-Feb-87 02:58:29   0.23  00000
20-Feb-87 02:59:29   0.35  0000000
20-Feb-87 03:00:28   0.33  0000000
20-Feb-87 03:01:27   0.42  00000000
20-Feb-87 03:02:27   0.33  0000000
20-Feb-87 03:03:26   0.33  0000000
20-Feb-87 03:04:26   0.38  00000000
20-Feb-87 03:05:26   0.38  00000000
20-Feb-87 03:06:26   0.35  0000000
20-Feb-87 03:07:27   0.21  0000
20-Feb-87 03:08:26   0.26  00000
20-Feb-87 03:09:25   0.21  0000
20-Feb-87 03:10:25   0.23  00000
20-Feb-87 03:11:24   0.62  000000000000
20-Feb-87 03:12:24   0.27  00000
20-Feb-87 03:13:23   0.17  000
20-Feb-87 03:14:22   0.16  000
20-Feb-87 03:15:22   0.29  000000
20-Feb-87 03:16:21   0.15  000
20-Feb-87 03:17:21   0.16  000
20-Feb-87 03:18:20   0.16  000
20-Feb-87 03:19:19   0.15  000
20-Feb-87 03:20:19   0.25  00000
20-Feb-87 03:21:18   0.16  000
20-Feb-87 03:22:18   0.24  00000
20-Feb-87 03:23:17   0.31  000000
20-Feb-87 03:24:16   0.36  0000000
20-Feb-87 03:25:16   0.28  000000
20-Feb-87 03:26:15   0.31  000000
20-Feb-87 03:27:15   0.36  0000000
20-Feb-87 03:28:14   0.31  000000
20-Feb-87 03:29:13   0.40  00000000
20-Feb-87 03:30:13   0.28  000000
20-Feb-87 03:31:12   0.28  000000
20-Feb-87 03:32:12   0.43  000000000
20-Feb-87 03:33:11   0.32  000000
20-Feb-87 03:34:10   0.53  00000000000
20-Feb-87 03:35:10   0.30  000000
20-Feb-87 03:36:09   0.37  0000000
20-Feb-87 03:37:09   0.39  00000000
20-Feb-87 03:38:08   0.39  00000000
20-Feb-87 03:39:08   0.33  0000000
20-Feb-87 03:40:07   0.27  00000
20-Feb-87 03:41:06   0.32  000000
20-Feb-87 03:42:06   0.16  000
20-Feb-87 03:43:05   0.10  00
20-Feb-87 03:44:04   0.10  00
20-Feb-87 03:45:04   0.24  00000
20-Feb-87 03:46:03   0.28  000000
20-Feb-87 03:47:02   0.30  000000
20-Feb-87 03:48:02   0.36  0000000
20-Feb-87 03:49:01   0.40  00000000
20-Feb-87 03:50:00   0.34  0000000
20-Feb-87 03:51:00   0.21  0000
20-Feb-87 03:51:59   0.35  0000000
20-Feb-87 03:52:59   0.29  000000
20-Feb-87 03:53:58   0.34  0000000
20-Feb-87 03:54:57   0.24  00000
20-Feb-87 03:55:57   0.24  00000
20-Feb-87 03:56:56   0.15  000
20-Feb-87 03:57:56   0.17  000
20-Feb-87 03:58:55   0.24  00000
20-Feb-87 03:59:54   0.27  00000
20-Feb-87 04:00:54   0.31  000000
20-Feb-87 04:01:53   0.17  000
20-Feb-87 04:02:53   0.19  0000
20-Feb-87 04:03:52   0.17  000
20-Feb-87 04:04:51   0.19  0000
20-Feb-87 04:05:51   0.25  00000
20-Feb-87 04:06:50   0.25  00000
20-Feb-87 04:07:50   0.33  0000000
20-Feb-87 04:08:49   0.18  0000
20-Feb-87 04:09:48   0.22  0000
20-Feb-87 04:10:48   0.33  0000000
20-Feb-87 04:11:47   0.40  00000000
20-Feb-87 04:12:47   0.26  00000
20-Feb-87 04:13:46   0.14  000
20-Feb-87 04:14:45   0.16  000
20-Feb-87 04:15:45   0.20  0000
20-Feb-87 04:16:44   0.70  00000000000000
20-Feb-87 04:17:44   0.42  00000000
20-Feb-87 04:18:43   1.48  000000000000000000001111111111
20-Feb-87 04:19:42   1.66  000000000000000000001111111111111
20-Feb-87 04:20:42   2.11  000000000000000000001111111111111111111122
20-Feb-87 04:21:41   1.28  00000000000000000000111111
20-Feb-87 04:22:41   0.73  000000000000000
20-Feb-87 04:23:40   0.62  000000000000
20-Feb-87 04:24:39   1.67  000000000000000000001111111111111
20-Feb-87 04:25:39   0.71  00000000000000
20-Feb-87 04:26:38   0.43  000000000
20-Feb-87 04:27:38   1.20  000000000000000000001111
20-Feb-87 04:28:37   0.55  00000000000
20-Feb-87 04:29:36   0.32  000000
20-Feb-87 04:30:35   0.18  0000
20-Feb-87 04:31:35   0.24  00000
20-Feb-87 04:32:34   0.81  0000000000000000
20-Feb-87 04:33:34   0.34  0000000
20-Feb-87 04:34:33   1.08  0000000000000000000011
20-Feb-87 04:35:32   0.71  00000000000000
20-Feb-87 04:36:32   0.48  0000000000
20-Feb-87 04:37:31   0.33  0000000
20-Feb-87 04:38:31   0.53  00000000000
20-Feb-87 04:39:30   0.41  00000000
20-Feb-87 04:40:29   0.27  00000
20-Feb-87 04:41:29   0.31  000000
20-Feb-87 04:42:28   0.76  000000000000000
20-Feb-87 04:43:28   0.48  0000000000
20-Feb-87 04:44:27   0.90  000000000000000000
20-Feb-87 04:45:26   0.54  00000000000
20-Feb-87 04:46:26   0.43  000000000
20-Feb-87 04:47:25   0.36  0000000
20-Feb-87 04:48:25   0.62  000000000000
20-Feb-87 04:49:24   1.01  00000000000000000000
20-Feb-87 04:50:23   0.49  0000000000
20-Feb-87 04:51:23   0.30  000000
20-Feb-87 04:52:22   0.35  0000000
20-Feb-87 04:53:22   0.77  000000000000000
20-Feb-87 04:54:21   1.31  00000000000000000000111111
20-Feb-87 04:55:20   0.71  00000000000000
20-Feb-87 04:56:20   0.48  0000000000
20-Feb-87 04:57:19   0.67  0000000000000
20-Feb-87 04:58:19   1.08  0000000000000000000011
20-Feb-87 04:59:18   1.46  00000000000000000000111111111
20-Feb-87 05:00:18   0.87  00000000000000000
20-Feb-87 05:01:17   1.90  00000000000000000000111111111111111111
20-Feb-87 05:02:16   0.92  000000000000000000
20-Feb-87 05:03:16   0.55  00000000000
20-Feb-87 05:04:15   0.34  0000000
20-Feb-87 05:05:15   0.59  000000000000
20-Feb-87 05:06:14   0.85  00000000000000000
20-Feb-87 05:07:13   0.66  0000000000000
20-Feb-87 05:08:13   1.08  0000000000000000000011
20-Feb-87 05:09:12   1.71  0000000000000000000011111111111111
20-Feb-87 05:10:12   1.05  000000000000000000001
20-Feb-87 05:11:12   0.83  00000000000000000
20-Feb-87 05:12:11   0.56  00000000000
20-Feb-87 05:13:10   0.32  000000
20-Feb-87 05:14:10   0.25  00000
20-Feb-87 05:15:09   0.53  00000000000
20-Feb-87 05:16:09   0.38  00000000
20-Feb-87 05:17:08   1.56  0000000000000000000011111111111
20-Feb-87 05:18:07   1.44  00000000000000000000111111111
20-Feb-87 05:19:07   1.29  00000000000000000000111111
20-Feb-87 05:20:06   0.79  0000000000000000
20-Feb-87 05:21:06   1.03  000000000000000000001
20-Feb-87 05:22:05   1.72  0000000000000000000011111111111111
20-Feb-87 05:23:04   1.80  000000000000000000001111111111111111
20-Feb-87 05:24:04   2.42  000000000000000000001111111111111111111122222222
20-Feb-87 05:25:03   2.75  0000000000000000000011111111111111111111222222222222222
20-Feb-87 05:26:03   4.25  0000000000000000000011111111111111111111222222222222222222223333333333333333333344444
20-Feb-87 05:27:02   4.92  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444444444444444
20-Feb-87 05:28:01   5.62  0000000000000000000011111111111111111111222222222222222222223333333333333333333344444444444444444444555555555555
20-Feb-87 05:29:01   7.36  000000000000000000001111111111111111111122222222222222222222333333333333333333334444444444444444444455555555555555555555666666666666666666667777777
20-Feb-87 05:30:00   6.43  000000000000000000001111111111111111111122222222222222222222333333333333333333334444444444444444444455555555555555555555666666666
20-Feb-87 05:31:00   4.03  000000000000000000001111111111111111111122222222222222222222333333333333333333334
20-Feb-87 05:31:59   3.66  0000000000000000000011111111111111111111222222222222222222223333333333333
20-Feb-87 05:32:58   4.48  000000000000000000001111111111111111111122222222222222222222333333333333333333334444444444
20-Feb-87 05:33:58   3.60  000000000000000000001111111111111111111122222222222222222222333333333333
20-Feb-87 05:34:57   1.96  000000000000000000001111111111111111111
20-Feb-87 05:35:57   2.01  0000000000000000000011111111111111111111
20-Feb-87 05:36:56   4.58  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444444444
20-Feb-87 05:37:56   4.45  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444444
20-Feb-87 05:38:56   3.87  00000000000000000000111111111111111111112222222222222222222233333333333333333
20-Feb-87 05:39:55   4.30  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444
20-Feb-87 05:40:55   4.30  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444
20-Feb-87 05:41:54   2.62  0000000000000000000011111111111111111111222222222222
20-Feb-87 05:42:54   1.36  000000000000000000001111111
20-Feb-87 05:43:53   0.95  0000000000000000000
20-Feb-87 05:44:52   0.46  000000000
20-Feb-87 05:45:52   0.37  0000000
20-Feb-87 05:46:51   2.62  0000000000000000000011111111111111111111222222222222
20-Feb-87 05:47:51   1.48  000000000000000000001111111111
20-Feb-87 05:48:50   0.97  0000000000000000000
20-Feb-87 05:49:49   1.23  0000000000000000000011111
20-Feb-87 05:50:48   0.61  000000000000
20-Feb-87 05:51:48   0.34  0000000
20-Feb-87 05:52:48   0.31  000000
20-Feb-87 05:53:48   0.33  0000000
20-Feb-87 05:54:47   1.76  00000000000000000000111111111111111
20-Feb-87 05:55:46   0.95  0000000000000000000
20-Feb-87 05:56:46   1.59  00000000000000000000111111111111
20-Feb-87 05:57:45   0.91  000000000000000000
20-Feb-87 05:58:45   1.23  0000000000000000000011111
20-Feb-87 05:59:44   1.33  000000000000000000001111111
20-Feb-87 06:00:43   0.89  000000000000000000
20-Feb-87 06:01:43   1.07  000000000000000000001
20-Feb-87 06:02:42   0.73  000000000000000
20-Feb-87 06:03:42   1.13  00000000000000000000111
20-Feb-87 06:04:41   1.25  0000000000000000000011111
20-Feb-87 06:05:40   0.56  00000000000
20-Feb-87 06:06:40   0.44  000000000
20-Feb-87 06:07:39   0.45  000000000
20-Feb-87 06:08:39   0.59  000000000000
20-Feb-87 06:09:38   0.76  000000000000000
20-Feb-87 06:10:37   0.79  0000000000000000
20-Feb-87 06:11:37   2.38  000000000000000000001111111111111111111122222222
20-Feb-87 06:12:36   1.72  0000000000000000000011111111111111
20-Feb-87 06:13:36   1.91  00000000000000000000111111111111111111
20-Feb-87 06:14:35   2.15  0000000000000000000011111111111111111111222
20-Feb-87 06:15:34   1.22  000000000000000000001111
20-Feb-87 06:16:34   0.88  000000000000000000
20-Feb-87 06:17:34   0.94  0000000000000000000
20-Feb-87 06:18:35   1.58  00000000000000000000111111111111
20-Feb-87 06:19:34   1.17  00000000000000000000111
20-Feb-87 06:20:33   0.73  000000000000000
20-Feb-87 06:21:33   0.61  000000000000
20-Feb-87 06:22:33   0.97  0000000000000000000
20-Feb-87 06:23:33   0.59  000000000000
20-Feb-87 06:24:32   0.69  00000000000000
20-Feb-87 06:25:31   0.71  00000000000000
20-Feb-87 06:26:31   0.71  00000000000000
20-Feb-87 06:27:30   0.81  0000000000000000
20-Feb-87 06:28:29   3.55  00000000000000000000111111111111111111112222222222222222222233333333333
20-Feb-87 06:29:29   3.16  000000000000000000001111111111111111111122222222222222222222333
20-Feb-87 06:30:28   1.38  0000000000000000000011111111
20-Feb-87 06:31:27   0.94  0000000000000000000
20-Feb-87 06:32:27   1.72  0000000000000000000011111111111111
20-Feb-87 06:33:26   1.91  00000000000000000000111111111111111111
20-Feb-87 06:34:26   2.30  0000000000000000000011111111111111111111222222
20-Feb-87 06:35:25   2.77  0000000000000000000011111111111111111111222222222222222
20-Feb-87 06:36:24   5.17  0000000000000000000011111111111111111111222222222222222222223333333333333333333344444444444444444444555
20-Feb-87 06:37:24   2.82  00000000000000000000111111111111111111112222222222222222
20-Feb-87 06:38:24   2.16  0000000000000000000011111111111111111111222
20-Feb-87 06:39:24   2.40  000000000000000000001111111111111111111122222222
20-Feb-87 06:40:23   1.70  0000000000000000000011111111111111
20-Feb-87 06:41:23   1.31  00000000000000000000111111
20-Feb-87 06:42:22   0.91  000000000000000000
20-Feb-87 06:43:21   0.64  0000000000000
20-Feb-87 06:44:21   1.24  0000000000000000000011111
20-Feb-87 06:45:20   0.81  0000000000000000
20-Feb-87 06:46:20   1.04  000000000000000000001
20-Feb-87 06:47:19   1.36  000000000000000000001111111
20-Feb-87 06:48:18   1.87  0000000000000000000011111111111111111
20-Feb-87 06:49:18   2.56  000000000000000000001111111111111111111122222222222
20-Feb-87 06:50:17   2.56  000000000000000000001111111111111111111122222222222
20-Feb-87 06:51:17   1.44  00000000000000000000111111111
20-Feb-87 06:52:16   2.01  0000000000000000000011111111111111111111
20-Feb-87 06:53:15   0.85  00000000000000000
20-Feb-87 06:54:15   0.89  000000000000000000
20-Feb-87 06:55:14   1.89  00000000000000000000111111111111111111
20-Feb-87 06:56:14   0.88  000000000000000000
20-Feb-87 06:57:13   0.96  0000000000000000000
20-Feb-87 06:58:12   0.94  0000000000000000000
20-Feb-87 06:59:12   1.05  000000000000000000001
20-Feb-87 07:00:11   1.25  0000000000000000000011111
20-Feb-87 07:01:11   3.28  000000000000000000001111111111111111111122222222222222222222333333
20-Feb-87 07:02:11   5.75  0000000000000000000011111111111111111111222222222222222222223333333333333333333344444444444444444444555555555555555
20-Feb-87 07:03:10   7.44  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444444444444444445555555555555555555566666666666666666666777777777
20-Feb-87 07:04:09   8.48  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444444444444444445555555555555555555566666666666666666666777777777777777777778888888888
20-Feb-87 07:05:09   8.71  000000000000000000001111111111111111111122222222222222222222333333333333333333334444444444444444444455555555555555555555666666666666666666667777777777777777777788888888888888
20-Feb-87 07:06:08   9.17  000000000000000000001111111111111111111122222222222222222222333333333333333333334444444444444444444455555555555555555555666666666666666666667777777777777777777788888888888888888888
20-Feb-87 07:07:08   4.63  000000000000000000001111111111111111111122222222222222222222333333333333333333334444444444444
20-Feb-87 07:08:07   4.47  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444444
20-Feb-87 07:09:06   4.88  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444444444444444
20-Feb-87 07:10:06   6.52  0000000000000000000011111111111111111111222222222222222222223333333333333333333344444444444444444444555555555555555555556666666666
20-Feb-87 07:11:05   7.92  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444444444444444445555555555555555555566666666666666666666777777777777777777
20-Feb-87 07:12:05   5.94  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444444444444444445555555555555555555
20-Feb-87 07:13:04   2.62  0000000000000000000011111111111111111111222222222222
20-Feb-87 07:14:03   1.28  00000000000000000000111111
20-Feb-87 07:15:03   0.79  0000000000000000
20-Feb-87 07:16:02   0.61  000000000000
20-Feb-87 07:17:03   0.92  000000000000000000
20-Feb-87 07:18:02   2.16  0000000000000000000011111111111111111111222
20-Feb-87 07:19:01   3.90  000000000000000000001111111111111111111122222222222222222222333333333333333333
20-Feb-87 07:20:01   4.33  000000000000000000001111111111111111111122222222222222222222333333333333333333334444444
20-Feb-87 07:21:00   4.98  0000000000000000000011111111111111111111222222222222222222223333333333333333333344444444444444444444
20-Feb-87 07:22:00   6.28  000000000000000000001111111111111111111122222222222222222222333333333333333333334444444444444444444455555555555555555555666666
20-Feb-87 07:22:59   6.61  000000000000000000001111111111111111111122222222222222222222333333333333333333334444444444444444444455555555555555555555666666666666
20-Feb-87 07:23:58   4.43  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444444
20-Feb-87 07:24:58   3.33  0000000000000000000011111111111111111111222222222222222222223333333
20-Feb-87 07:25:57   1.96  000000000000000000001111111111111111111
20-Feb-87 07:26:57   1.07  000000000000000000001
20-Feb-87 07:27:56   0.91  000000000000000000
20-Feb-87 07:28:56   0.77  000000000000000
20-Feb-87 07:29:56   0.47  000000000
20-Feb-87 07:30:55   1.48  000000000000000000001111111111
20-Feb-87 07:31:55   1.07  000000000000000000001
20-Feb-87 07:32:54   1.42  0000000000000000000011111111
20-Feb-87 07:33:54   1.57  0000000000000000000011111111111
20-Feb-87 07:34:53   0.85  00000000000000000
20-Feb-87 07:35:52   1.41  0000000000000000000011111111
20-Feb-87 07:36:52   2.58  0000000000000000000011111111111111111111222222222222
20-Feb-87 07:37:51   2.26  000000000000000000001111111111111111111122222
20-Feb-87 07:38:50   1.64  000000000000000000001111111111111
20-Feb-87 07:39:50   3.46  000000000000000000001111111111111111111122222222222222222222333333333
20-Feb-87 07:40:50   5.66  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444444444444444445555555555555
20-Feb-87 07:41:49   3.31  000000000000000000001111111111111111111122222222222222222222333333
20-Feb-87 07:42:49   1.67  000000000000000000001111111111111
20-Feb-87 07:43:48   1.17  00000000000000000000111
20-Feb-87 07:44:48   1.11  0000000000000000000011
20-Feb-87 07:45:47   0.62  000000000000
20-Feb-87 07:46:46   2.22  00000000000000000000111111111111111111112222
20-Feb-87 07:47:46   1.24  0000000000000000000011111
20-Feb-87 07:48:45   1.52  000000000000000000001111111111
20-Feb-87 07:49:45   0.69  00000000000000
20-Feb-87 07:50:44   0.97  0000000000000000000
20-Feb-87 07:51:43   1.83  0000000000000000000011111111111111111
20-Feb-87 07:52:43   1.05  000000000000000000001
20-Feb-87 07:53:42   1.33  000000000000000000001111111
20-Feb-87 07:54:42   2.56  000000000000000000001111111111111111111122222222222
20-Feb-87 07:55:41   2.96  00000000000000000000111111111111111111112222222222222222222
20-Feb-87 07:56:41   4.38  0000000000000000000011111111111111111111222222222222222222223333333333333333333344444444
20-Feb-87 07:57:41   2.60  0000000000000000000011111111111111111111222222222222
20-Feb-87 07:58:40   1.18  000000000000000000001111
20-Feb-87 07:59:40   0.63  0000000000000
20-Feb-87 08:00:39   0.75  000000000000000
20-Feb-87 08:01:38   2.93  00000000000000000000111111111111111111112222222222222222222
20-Feb-87 08:02:38   4.57  0000000000000000000011111111111111111111222222222222222222223333333333333333333344444444444
20-Feb-87 08:03:37   6.31  000000000000000000001111111111111111111122222222222222222222333333333333333333334444444444444444444455555555555555555555666666
20-Feb-87 08:04:37   5.48  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444444444444444445555555555
20-Feb-87 08:05:36   4.89  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444444444444444
20-Feb-87 08:06:35   4.35  000000000000000000001111111111111111111122222222222222222222333333333333333333334444444
20-Feb-87 08:07:35   5.82  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444444444444444445555555555555555
20-Feb-87 08:08:34   4.88  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444444444444444
20-Feb-87 08:09:34   5.94  00000000000000000000111111111111111111112222222222222222222233333333333333333333444444444444444444445555555555555555555
